fid,ogc_fid,sa2_main16,sa2_5dig16,sa2_name16,sa3_code16,sa3_name16,sa4_code16,sa4_name16,gcc_code16,gcc_name16,ste_code16,ste_name16,areasqkm16,Long,Lat,EJD_Total,EJD_AgriFor,EJD_Mining,EJD_Manufacturing,EJD_Util,EJD_Constr,EJD_Wholesale,EJD_Retail,EJD_AccoFood,EJD_Logistic,EJD_IT,EJD_Fin,EJD_RealEst,EJD_ProfServ,EJD_Admin,EJD_GovDef,EJD_Edu,EJD_Health,EJD_Arts,EJD_Other,EMP_Total_2016,EMP_Total_2021,ERP_2014,ERP_2015,ERP_2016,ERP_2017,ERP_2018,ERP_2019,ERP_2020,EJD_Total_Level
596,957,213041357,21357,Melton South,21304,Melton - Bacchus Marsh,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,110.9612,144.5476343,-37.74013825,56268.12063,722.5372919,220.7907163,4195.192308,601.8422168,3907.16646,1824.395982,5648.504064,3785.617977,2831.792772,1170.554532,2515.081152,930.373034,4812.441277,1799.29897,3209.485119,5314.65278,7057.849228,1120.168373,1979.5918,0,0,20841,22403,24243,26473,28613,30689,33483,Lv 8
597,958,213041358,21358,Melton West,21304,Melton - Bacchus Marsh,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,24.2021,144.5426041,-37.66487156,63406.82957,717.6048133,222.8141144,4522.938613,665.7424668,4094.825325,2020.564325,7162.769379,4456.109868,3196.029545,1370.604918,2916.216313,1058.806829,5460.105852,2012.514518,3569.235508,5894.239639,7724.285744,1224.619655,2203.051873,0,0,16713,17387,18157,19004,19964,20892,21329,Lv 9
598,959,213041359,21359,Rockbank - Mount Cottrell,21304,Melton - Bacchus Marsh,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,125.7608,144.6672388,-37.76039831,79869.62644,906.9278868,280.2772683,5930.911379,860.9775612,5689.687252,3076.624132,7967.670193,5208.908456,4533.186533,1713.074939,3714.337108,1313.655758,6831.085698,2519.372152,5242.795809,6593.823008,9296.569924,1568.82227,2825.373709,0,0,2957,3044,3148,4050,6455,8815,11379,Lv 11
599,960,213041360,21360,Taylors Hill,21304,Melton - Bacchus Marsh,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,5.9679,144.7490098,-37.71455738,78587.1656,787.9781825,252.6784949,5804.758895,844.5795269,5172.898797,2580.376237,8051.692203,5305.462202,4352.342728,1716.803944,3716.21944,1325.618982,6945.256521,2526.703526,4457.92629,7251.991982,9535.501625,1539.360635,2734.248832,0,0,18685,19486,20218,20670,20918,21219,21326,Lv 11
600,961,213041461,21461,Burnside,21304,Melton - Bacchus Marsh,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,2.552,144.7530268,-37.74921289,94709.75406,850.4410032,287.6829007,7098.161364,1055.445248,6052.409227,3243.092523,9494.124948,6314.482994,5443.888933,2168.124545,4724.078454,1610.135628,8645.436522,3073.266569,5446.672173,8160.45452,11416.90468,1907.900681,3263.378699,0,0,4705,4812,4943,5125,5296,5396,5544,Lv 12
602,962,213041462,21462,Burnside Heights,21304,Melton - Bacchus Marsh,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,1.9953,144.7556313,-37.73223125,84560.34579,804.4072963,265.0287575,6327.467348,926.2681923,5463.337444,2827.09998,8426.815627,5639.765427,4784.240714,1904.152421,4116.498553,1439.734243,7635.525761,2734.314409,4833.147723,7519.85599,10308.95911,1691.452285,2922.548232,0,0,6088,6265,6431,6559,6688,6785,6700,Lv 11
603,963,213041463,21463,Caroline Springs,21304,Melton - Bacchus Marsh,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,6.9526,144.7373648,-37.73892602,89090.44309,828.4802901,278.8971188,6404.737737,972.2820095,5665.335231,2940.583925,8957.762048,6241.830733,4816.338676,2026.65982,4451.92368,1570.749026,8153.244881,2880.846847,5137.674878,8046.413548,10739.19944,1795.399809,3058.192045,0,0,19925,20377,20968,21457,21730,21849,21979,Lv 12
604,964,213051361,21361,Hoppers Crossing - North,21305,Wyndham,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,10.9136,144.7012569,-37.86244357,86025.57388,812.8361989,268.6362144,6543.428604,886.4925937,5872.883857,2993.840417,9471.031291,5700.613702,4918.156595,1865.436774,3998.724239,1452.666352,7653.344393,2699.960907,4760.809449,7240.129818,9838.341116,1747.157895,3188.346344,0,0,19931,20034,20172,20266,20294,20279,20102,Lv 12
605,966,213051363,21363,Laverton,21305,Wyndham,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,22.2451,144.778039,-37.83953851,129508.0585,1043.653232,362.4410943,12242.0422,1497.533485,8253.454629,5748.688008,11958.86592,7728.338942,10257.45885,2810.473713,5937.304243,2284.879044,11341.72689,4261.787657,7641.22592,9612.439093,13215.45533,2590.41558,4176.264539,0,0,7504,8334,9385,10279,10953,11577,12005,Lv 15
606,967,213051365,21365,Tarneit,21305,Wyndham,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,62.142,144.6465922,-37.82662287,61139.49322,704.4978167,215.0968809,4423.62018,630.2810783,4076.747327,1982.560534,6374.923211,4164.519475,3347.501239,1271.821553,2694.294339,1043.894141,5199.078017,1938.189093,3497.169028,5844.71845,7643.365409,1158.724402,2106.65976,0,0,30659,33599,36404,39743,43410,46707,49896,Lv 9
607,968,213051366,21366,Truganina,21305,Wyndham,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,27.1648,144.7344538,-37.83282616,86059.57463,851.2748754,262.9806646,6591.000677,878.74471,5460.94828,3148.018547,8508.09126,5432.679151,6461.845064,1840.068685,3921.099488,1439.480532,7528.305877,2846.313215,5074.612086,7397.381312,9847.895729,1681.329701,2784.027784,0,0,18321,21470,24628,27633,30256,33144,35816,Lv 12
608,969,213051368,21368,Werribee - South,21305,Wyndham,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,114.0334,144.6528753,-37.95135935,82923.3418,1153.839182,250.9421959,5773.976472,855.1539951,5204.681262,2617.386923,8124.1234,5620.589899,4048.406603,1739.497836,3736.49835,1549.630416,7361.753797,2686.559132,5324.871261,7557.120744,10938.71191,1766.525564,2835.987828,0,0,11305,11491,11776,12286,13115,14162,15215,Lv 11
609,970,213051369,21369,Wyndham Vale,21305,Wyndham,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,128.2408,144.5410061,-37.84149603,57111.90948,709.7450314,226.9792997,4102.722739,607.8022315,3753.787736,1834.779094,5889.338687,3984.718212,2844.531053,1223.790142,2598.751326,974.7793585,5037.909614,1834.304696,3278.91818,5273.78898,7169.376968,1133.798958,2005.51794,0,0,22203,23113,24270,25545,27220,29215,31044,Lv 9
610,971,213051464,21464,Point Cook - East,21305,Wyndham,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,19.0355,144.7701062,-37.9131337,80300.67379,782.129971,261.7409434,5912.031229,881.9234708,5210.775638,2719.292937,7934.526816,5402.256556,4213.98475,1860.078891,3971.665824,1432.637177,7620.548745,2639.630114,4626.548625,6874.953991,9691.129666,1721.319778,2782.131787,0,0,10392,11567,12818,14491,16030,17886,19025,Lv 11
611,972,213051465,21465,Point Cook - North,21305,Wyndham,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,8.4906,144.7375539,-37.8860763,98781.57398,864.3242483,293.7074859,7262.020258,1050.409754,6310.825852,3351.152953,10154.53243,6752.419116,5395.133422,2258.449899,4816.685404,1861.890028,9203.899149,3220.905419,5481.24757,8633.699113,11726.75016,2126.525343,3373.637892,0,0,22885,23593,24288,24905,25333,25541,25583,Lv 13
612,974,213051467,21467,Werribee - East,21305,Wyndham,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,7.7569,144.6619507,-37.88517752,76171.16887,783.4996669,253.3557523,5457.177673,807.2761191,4864.667958,2474.63412,7732.608302,5172.87428,3967.829969,1688.33209,3602.635003,1331.236416,6905.829665,2481.538695,4343.832685,6967.299126,9580.260419,1606.722527,2642.285785,0,0,20178,20378,20643,20844,20986,21064,20895,Lv 11
613,975,213051468,21468,Werribee - West,21305,Wyndham,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,127.6632,144.54848,-37.91965845,58569.93278,752.9464708,225.716334,4277.197234,678.8056444,3902.29405,1913.638459,5916.367428,3947.883551,2929.236043,1268.407261,2700.642925,1013.54112,5223.594802,1874.940307,3411.853391,5219.278592,7331.767705,1203.694987,2065.71657,0,0,11452,11735,12283,13128,14315,16270,18605,Lv 9
614,976,214011370,21370,Carrum Downs,21401,Frankston,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,20.3079,145.1757943,-38.09277783,84595.15732,882.5829559,240.9575531,8298.450645,912.9648247,6763.133259,3291.589994,9054.0893,5346.791116,3797.988159,1517.545995,3217.219837,1469.493094,6560.064695,2730.441684,4161.893273,6961.922899,10152.07434,1566.797916,3115.45951,0,0,20975,21291,21549,21837,22082,22264,22505,Lv 11
615,977,214011371,21371,Frankston,21401,Frankston,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,11.6244,145.139649,-38.15411131,89808.35853,835.4519614,246.1699004,6350.244522,1334.485331,5602.250472,2804.282831,10201.22123,6064.212382,3448.924051,1663.775325,3549.489042,1592.111475,7105.718101,2768.651143,5134.895254,7516.550447,14446.54189,1744.22293,3267.330053,0,0,22850,23135,23510,23719,23965,24104,24250,Lv 12
616,978,214011372,21372,Frankston North,21401,Frankston,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,13.2383,145.1580409,-38.13360814,75317.00316,794.3216619,230.8826117,5893.167627,813.3325332,5062.645234,2605.065199,8349.262468,5143.830036,3197.01757,1527.224204,3096.77291,1265.860832,6241.337657,2402.055818,3883.230295,6839.677293,10071.64654,1533.814464,2768.542245,0,0,19777,19827,19939,19966,19966,19940,19894,Lv 11
617,979,214011373,21373,Frankston South,21401,Frankston,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,14.5602,145.1294653,-38.17644929,68505.76244,774.6983683,226.8409374,5178.425262,743.9495189,4772.49759,2304.958533,7128.738339,4685.860393,2926.001686,1368.7415,2912.632099,1194.653544,5974.314421,2211.230536,3619.807574,6260.145621,9128.243603,1367.409349,2475.022311,0,0,18652,18793,18995,19113,19217,19305,19245,Lv 10
618,980,214011374,21374,Langwarrin,21401,Frankston,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,37.6199,145.1959275,-38.16262232,68771.65459,825.7679057,253.7412055,5244.380532,716.3043693,5043.361272,2358.289718,7276.511148,4652.506288,2960.351922,1326.05095,2838.940669,1172.449591,5780.647347,2181.103028,3538.790217,6420.468027,8989.402419,1339.823786,2550.560318,0,0,24015,24357,24694,24926,25155,25293,25540,Lv 10
619,981,214011375,21375,Seaford (Vic.),21401,Frankston,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,12.4321,145.1384466,-38.10482071,89719.40507,871.8736467,255.6507887,7738.387543,1003.858453,6623.403871,3265.759194,9492.430007,5846.919941,4055.411331,1780.729039,3630.960577,1527.294255,7420.527688,2922.891446,4584.950667,7666.139358,11177.20476,1872.137871,3435.642486,0,0,16980,17046,17151,17263,17377,17490,17689,Lv 12
620,982,214011376,21376,Skye - Sandhurst,21401,Frankston,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,19.8152,145.2150788,-38.10137518,67357.85375,896.6818207,229.8565297,5608.692415,727.5601134,4788.33964,2477.375268,7091.461807,4535.66264,3065.906658,1332.897135,2803.319369,1160.867028,5611.658018,2176.218261,3547.973642,5810.201033,8334.915265,1350.810906,2491.737791,0,0,12932,13341,13664,13894,14085,14247,14215,Lv 10
621,983,214021377,21377,Dromana,21402,Mornington Peninsula,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,45.0575,144.9991176,-38.33585567,54256.48997,794.6467457,221.16708,4115.401765,595.1323551,3964.93956,1815.908331,5797.934773,3799.225197,2329.601984,1049.33865,2223.112636,937.6899762,4517.349077,1767.833801,2909.531869,4797.468585,6903.214015,1137.087259,1980.912838,0,0,10275,10785,11454,11939,12325,12566,12899,Lv 8
622,984,214021378,21378,Flinders,21402,Mornington Peninsula,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,287.3793,145.0000466,-38.39803607,48486.58822,1031.323534,191.9237233,3813.447021,505.1809456,3478.79371,1581.70506,4958.402503,3674.760883,2083.722289,925.0261896,1982.495988,835.8300641,3994.080924,1583.518858,2627.69648,4172.033232,5984.441187,1014.877775,1758.23907,0,0,5586,5604,5642,5645,5653,5646,5674,Lv 7
623,985,214021379,21379,Hastings - Somers,21402,Mornington Peninsula,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,108.884,145.1646508,-38.34579075,54414.29611,781.3572627,279.3243925,4600.193942,549.8266136,3852.178563,1723.849622,5762.246527,3683.614978,2280.83064,967.9136799,2078.914852,928.5478881,4282.632728,1714.948063,4439.662685,4562.012931,6491.869135,1018.652471,1933.585258,0,0,22130,22524,22851,23096,23344,23654,23710,Lv 8
624,986,214021380,21380,Mornington,21402,Mornington Peninsula,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,21.0928,145.0602801,-38.23043463,73969.75226,819.5567923,217.6098359,5222.201139,812.9716834,5273.621742,2357.739574,8701.678394,5386.612924,2914.22385,1347.95012,2914.48853,1338.242793,6036.640329,2274.742417,3752.691123,6380.273005,10357.58319,1576.594891,2804.56401,0,0,24269,24633,25030,25496,25914,26211,26292,Lv 10
625,987,214021381,21381,Mount Eliza,21402,Mornington Peninsula,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,23.2077,145.0928907,-38.19507441,75502.39804,812.0825993,235.7749469,5638.952427,805.4368587,5255.945389,2491.773761,8120.597048,5134.838747,3127.017665,1490.353188,3162.76288,1362.178327,6556.13991,2429.881424,3877.175863,7080.181177,10003.99841,1527.736575,2792.739378,0,0,18342,18471,18696,18843,19024,19140,19235,Lv 11
626,988,214021382,21382,Mount Martha,21402,Mornington Peninsula,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,30.2094,145.0307314,-38.27546519,61833.84626,758.5500573,216.3241244,4604.789748,658.1512922,4509.25214,2043.374488,6528.067415,4269.090402,2629.24176,1215.323696,2590.22873,1100.546167,5326.15353,2003.819667,3285.050483,5534.343317,8084.598211,1262.356216,2285.027923,0,0,18881,19071,19365,19601,19773,20022,20108,Lv 9
627,989,214021383,21383,Point Nepean,21402,Mornington Peninsula,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,67.1875,144.7966444,-38.37860915,46357.94988,627.2560406,185.3374129,3331.436241,487.8893824,3568.024462,1486.475265,5053.256959,3647.472674,1981.709652,880.6528778,1870.657212,904.4153616,3835.132581,1542.899004,2449.387958,3902.516715,5653.038891,1011.994827,1757.061807,0,0,17503,17731,17999,18204,18433,18709,19027,Lv 7
628,990,214021384,21384,Rosebud - McCrae,21402,Mornington Peninsula,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,23.7957,144.9074476,-38.3689579,55072.18211,684.7042622,194.3280575,3913.727116,569.5123753,3866.382227,1750.300176,6292.4404,3898.938576,2350.944,1022.914276,2163.159799,987.7111671,4445.726656,1784.303759,3183.028558,4748.969522,7517.755668,1132.516523,2015.737449,0,0,21029,21327,21613,21893,22087,22286,22475,Lv 8
629,991,214021385,21385,Somerville,21402,Mornington Peninsula,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,117.354,145.1638936,-38.24114386,65904.89238,1090.175382,214.1995581,5684.149168,694.1611666,4869.495664,2247.989286,7040.502974,4526.191946,2793.264167,1238.720695,2626.40885,1083.085592,5365.573533,2083.128019,3450.763512,5816.068443,8177.806635,1324.000551,2476.938459,0,0,18485,18685,18878,19117,19270,19402,19442,Lv 9
