id,Plat_Num,Long,Lat
119216,1.000000000000000,149.638445,-35.666325
140458,1.000000000000000,150.005889,-35.892028
145575,1.000000000000000,150.077238,-35.444113
82614,2.000000000000000,149.010045,-35.272791
122272,1.000000000000000,149.663438,-34.746363
120248,1.000000000000000,149.663106,-35.909138
98807,1.000000000000000,149.271346,-34.785865
84624,1.000000000000000,149.049158,-35.515538
27799,1.000000000000000,148.083896,-35.072747
99340,1.000000000000000,149.303045,-35.718282
81257,2.000000000000000,148.982265,-35.034342
96998,1.000000000000000,149.256779,-35.448730
83622,1.000000000000000,149.029907,-35.407685
87753,1.000000000000000,149.089077,-34.924365
89791,1.000000000000000,149.131503,-35.293249
122271,1.000000000000000,149.663293,-34.741859
89790,6.000000000000000,149.131385,-35.288744
122270,1.000000000000000,149.663149,-34.737355
62347,1.000000000000000,148.664299,-35.030106
120208,1.000000000000000,149.657093,-35.729008
95999,61.000000000000000,149.237646,-35.354434
125358,1.000000000000000,149.735323,-35.429817
95998,18.000000000000000,149.237521,-35.349929
95997,2.000000000000000,149.237397,-35.345424
120218,1.000000000000000,149.658591,-35.774041
96986,2.000000000000000,149.255271,-35.394671
111671,1.000000000000000,149.504908,-35.457355
96985,1.000000000000000,149.255145,-35.390167
96984,1.000000000000000,149.255020,-35.385662
48080,1.000000000000000,148.429272,-35.380225
43954,1.000000000000000,148.366293,-35.885831
140415,1.000000000000000,149.998601,-35.698445
69368,1.000000000000000,148.796786,-35.817058
54067,1.000000000000000,148.538578,-35.915300
96988,7.000000000000000,149.255522,-35.403681
41927,1.000000000000000,148.327743,-35.566211
48085,1.000000000000000,148.429670,-35.402760
63350,6.000000000000000,148.683049,-35.142547
54068,1.000000000000000,148.538665,-35.919807
74023,1.000000000000000,148.855440,-34.756854
84601,2.000000000000000,149.046531,-35.411912
141401,2.000000000000000,150.016516,-35.734047
104940,1.000000000000000,149.404821,-35.977686
78153,2.000000000000000,148.944281,-35.738138
83594,2.000000000000000,149.026752,-35.281528
47087,1.000000000000000,148.411585,-35.312813
83593,2.000000000000000,149.026640,-35.277022
84579,2.000000000000000,149.044030,-35.312790
84578,10.000000000000000,149.043916,-35.308284
43938,1.000000000000000,148.365057,-35.813722
96972,2.000000000000000,149.253517,-35.331602
83596,5.000000000000000,149.026977,-35.290539
31881,1.000000000000000,148.160648,-35.838409
64344,3.000000000000000,148.701011,-35.214423
43940,2.000000000000000,148.365211,-35.822736
70923,2.000000000000000,148.816777,-35.478695
63339,1.000000000000000,148.682030,-35.092973
97971,2.000000000000000,149.272661,-35.425896
107532,1.000000000000000,149.446926,-35.904727
65371,1.000000000000000,148.722162,-35.435006
125302,1.000000000000000,149.726842,-35.177629
29830,1.000000000000000,148.121440,-35.410524
67306,1.000000000000000,148.753149,-35.339897
70924,4.000000000000000,148.816878,-35.483201
65375,1.000000000000000,148.722546,-35.453031
33657,1.000000000000000,148.181942,-35.026747
29834,1.000000000000000,148.121690,-35.428554
120167,1.000000000000000,149.650984,-35.544369
93849,1.000000000000000,149.215520,-35.949784
85584,2.000000000000000,149.063616,-35.434159
84575,1.000000000000000,149.043576,-35.294767
90772,4.000000000000000,149.148346,-35.306473
78120,1.000000000000000,148.940678,-35.589452
85588,1.000000000000000,149.064076,-35.452180
114993,1.000000000000000,149.568867,-35.735432
34656,2.000000000000000,148.199767,-35.121247
140360,1.000000000000000,149.989378,-35.450829
104886,1.000000000000000,149.397482,-35.734464
26697,1.000000000000000,148.074030,-35.983464
