fid,ogc_fid,sa2_main16,sa2_5dig16,sa2_name16,sa3_code16,sa3_name16,sa4_code16,sa4_name16,gcc_code16,gcc_name16,ste_code16,ste_name16,areasqkm16,Long,Lat,EJD_Total,EJD_AgriFor,EJD_Mining,EJD_Manufacturing,EJD_Util,EJD_Constr,EJD_Wholesale,EJD_Retail,EJD_AccoFood,EJD_Logistic,EJD_IT,EJD_Fin,EJD_RealEst,EJD_ProfServ,EJD_Admin,EJD_GovDef,EJD_Edu,EJD_Health,EJD_Arts,EJD_Other,EMP_Total_2016,EMP_Total_2021,ERP_2014,ERP_2015,ERP_2016,ERP_2017,ERP_2018,ERP_2019,ERP_2020,EJD_Total_Level
1105,1888,506041137,51137,Thornlie,50604,Gosnells,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,11.591,115.9550081,-32.06004482,51982.18327,417.7933105,1710.641598,3053.986462,595.6374399,4083.016458,1648.404466,5325.657185,3471.806882,2594.573362,584.5987488,1515.55503,1023.99687,3910.012606,1593.872156,3449.738005,5248.147466,6347.793001,882.2787569,2105.062273,0,0,24484,24349,23987,23906,23566,23380,23438,Lv 8
1107,1889,506051138,51138,Forrestfield - Wattle Grove,50605,Kalamunda,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,26.8976,116.0043398,-31.98973394,52488.2999,466.8538361,1823.59479,3675.401963,682.3609431,4171.612205,1793.71919,5043.173881,3226.273718,4375.488501,579.8942569,1488.353312,1004.39358,3630.593804,1602.571813,3268.675848,4336.132575,5746.490587,837.5228238,2200.689656,0,0,19002,19187,19196,19221,19321,19426,19665,Lv 8
1108,1890,506051139,51139,High Wycombe,50605,Kalamunda,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,8.6968,116.0034058,-31.94444175,48210.84055,446.3942075,1686.668802,2941.063224,546.6848252,4018.898884,1588.223383,4745.210544,3195.267741,3077.563894,543.4736966,1400.291839,925.2804387,3522.623631,1490.321779,3131.953646,4043.720834,5699.204758,860.5757422,2078.874717,0,0,12648,12658,12614,12607,12444,12394,12413,Lv 7
1109,1891,506051140,51140,Kalamunda - Maida Vale - Gooseberry Hill,50605,Kalamunda,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,28.1238,116.0433545,-31.96096909,42842.80547,404.6215629,1412.511326,2500.329264,464.7408806,3417.451952,1317.639808,4438.947293,2881.330004,2426.340052,478.4551277,1232.145698,848.8599269,3159.58843,1314.448471,2850.673769,3863.441314,5240.985972,774.7966482,1823.061524,0,0,15452,15444,15409,15411,15244,15203,15247,Lv 7
1110,1892,506051141,51141,Lesmurdie - Bickley - Carmel,50605,Kalamunda,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,220.0818,116.1419194,-32.02726637,38170.89585,480.0209821,1256.568401,2296.447089,434.3083698,3073.015735,1165.434057,3711.398441,2452.726083,2134.875587,437.3465908,1073.877831,692.1224739,2793.890166,1152.478977,2480.682133,3860.786563,4619.806314,684.7063325,1575.380235,0,0,12011,12009,11982,11934,11892,11900,11972,Lv 6
1112,1896,506071145,51145,Como,50607,South Perth,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,6.3895,115.8674837,-31.99966362,68792.76839,482.588538,2604.122667,3439.312039,833.2197335,5134.966753,1814.922382,6451.718637,4713.887438,2824.92126,869.5954801,2412.727818,1440.69991,6156.276127,2146.999149,4797.775655,6509.350665,8983.788163,1427.224459,2684.414213,0,0,14675,14671,14651,14595,14525,14615,14682,Lv 10
1113,1903,507011153,51153,Coolbellup,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,4.5202,115.8076582,-32.08334709,51824.94506,439.4896267,1628.806505,3290.630874,635.0660137,4192.531778,1572.809508,5057.117715,3250.3117,2248.686001,571.1347376,1498.254632,966.803264,3988.783151,1526.530947,3464.540807,4797.893306,7308.332073,897.817788,2054.969878,0,0,8358,8377,8369,8309,8343,8361,8432,Lv 8
1114,1897,506071146,51146,Manning - Waterford,50607,South Perth,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,6.161,115.8746757,-32.0162761,63840.85871,460.3896411,2275.83587,3347.712988,790.9349589,4741.008832,1762.012124,6187.598838,4277.83593,2770.512642,762.9318708,2069.048488,1253.100477,5408.858808,1953.550583,4257.872029,6369.407778,8536.734303,1216.098556,2520.704239,0,0,11908,11914,11890,11843,11866,11986,12110,Lv 9
1115,1898,506071147,51147,South Perth - Kensington,50607,South Perth,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,7.7565,115.8696423,-31.98104046,86702.49943,568.4177031,3600.563806,3878.553648,1037.139355,6502.689891,2088.772496,7376.289338,5985.960184,3289.980665,1106.754328,3432.904853,1935.136724,8585.841124,2774.452801,6773.595432,7264.666542,10985.49103,2542.406412,3242.477202,0,0,17723,17567,17395,17265,17178,17218,17352,Lv 12
1116,1899,507011148,51148,Banjup,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,29.7061,115.8821508,-32.14410322,47526.15159,431.559157,1553.834429,2767.754187,601.5887718,3956.515676,1352.695682,4780.829473,3040.109476,2004.353614,544.1686177,1452.215198,909.7895687,3732.230297,1456.863089,3210.338329,4637.604828,6190.216273,825.3181685,1880.893439,0,0,17101,17662,18056,18565,19267,19903,20712,Lv 7
