fid,ogc_fid,sa2_main16,sa2_5dig16,sa2_name16,sa3_code16,sa3_name16,sa4_code16,sa4_name16,gcc_code16,gcc_name16,ste_code16,ste_name16,areasqkm16,Long,Lat,EJD_Total,EJD_AgriFor,EJD_Mining,EJD_Manufacturing,EJD_Util,EJD_Constr,EJD_Wholesale,EJD_Retail,EJD_AccoFood,EJD_Logistic,EJD_IT,EJD_Fin,EJD_RealEst,EJD_ProfServ,EJD_Admin,EJD_GovDef,EJD_Edu,EJD_Health,EJD_Arts,EJD_Other,EMP_Total_2016,EMP_Total_2021,ERP_2014,ERP_2015,ERP_2016,ERP_2017,ERP_2018,ERP_2019,ERP_2020,EJD_Total_Level
67,2234,801051060,81060,Turner,80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.5377,149.1246622,-35.26882899,48868.15856,487.4611201,180.6404718,1824.714486,399.3321279,2526.373207,934.0578688,3809.468999,3355.55977,1585.876863,1000.945084,1556.756369,864.033228,4739.205138,1349.096461,10233.51878,4812.9153,5077.9793,834.0393297,1562.846113,0,0,3987,4067,4144,4245,4348,4571,4706,Lv 7
68,2235,801051061,81061,Watson,80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,3.6743,149.159441,-35.23474119,41644.80229,471.7107225,186.3412448,1805.025141,354.8434665,2518.025946,915.4893496,3550.427488,2891.227553,1481.726445,1085.468294,1383.380671,654.8393801,3745.592098,1176.460933,6957.144355,4028.530665,4707.516679,746.8737176,1411.062452,0,0,5855,5888,5955,6028,6103,6172,6260,Lv 7
69,2236,801051123,81123,Black Mountain,80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,6.7267,149.0961562,-35.27464854,44013.01518,463.8292267,176.6057853,1693.450019,356.769356,2327.254147,874.0038861,3642.238207,2981.155355,1458.466561,872.3700355,1405.126772,681.893706,4060.820462,1194.679908,8785.439766,4353.660276,4909.528249,792.6042864,1415.400052,0,0,0,0,0,0,0,0,0,Lv 7
70,2237,801051124,81124,Campbell,80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,3.1593,149.1528135,-35.28617755,52998.32255,476.6815389,179.0022678,1873.895561,414.597164,2703.982043,972.8824812,3918.042136,3522.764412,1655.331734,1036.861334,1543.752082,794.1472649,4880.592966,1443.59375,13196.76457,4799.827934,5055.357605,1071.061558,1645.274754,0,0,3302,3299,3312,3455,3605,3818,4056,Lv 8
71,2238,801051125,81125,Duntroon,80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,2.4118,149.1652069,-35.29808647,46081.6902,455.9688746,177.0686676,1827.511181,370.5954877,2547.8978,943.6222478,3632.179878,2970.417207,1557.277651,868.5384198,1376.321781,683.5785748,3966.291187,1330.198991,10961.24893,4058.305194,4543.406399,743.9421056,1432.158946,0,0,1775,1795,1809,1897,1973,1996,1960,Lv 7
72,2239,801051126,81126,Parkes (ACT) - North,80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.0976,149.1398186,-35.29329204,59388.97876,479.7240599,179.6095231,1888.255731,429.2771423,2688.256456,996.0633293,3952.561602,3611.325612,1721.950764,1131.468098,1590.621512,830.9780631,5376.303452,1487.929858,18541.85574,4600.087067,5341.511958,948.8036191,1687.970278,0,0,4,4,4,4,4,4,4,Lv 9
73,2240,801051127,81127,Reid,80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.9367,149.141074,-35.28245248,58569.51018,483.8810059,178.8534789,1864.523663,477.5871214,2666.440989,976.0533131,4144.79377,3909.232927,1763.796161,1158.929755,1719.774166,878.8671913,5606.446072,1589.205035,15952.85953,5211.51329,5347.321363,1016.110622,1706.23525,0,0,1696,1710,1704,1698,1703,1686,1721,Lv 9
74,2241,801051128,81128,Russell,80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.4939,149.1502167,-35.29798264,60900.35043,481.4579971,179.920168,1911.552725,432.2127488,2731.216599,1016.753143,3995.751289,3626.463659,1740.955202,1163.67107,1600.202158,844.952685,5473.998191,1501.86148,19744.08742,4470.704874,5384.186261,945.5376758,1721.96981,0,0,0,0,3,3,3,3,3,Lv 9
75,2250,801061129,81129,Barton,80106,South Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.1901,149.1358472,-35.30926712,64884.08049,503.9941278,184.3919491,1998.889746,420.0171572,3005.05811,1115.864043,4106.822697,3994.210663,1772.704194,1322.702532,1678.650579,1003.373103,6159.328926,1557.229412,20413.56296,4653.736643,5804.72496,1030.795679,2094.594895,0,0,1419,1456,1491,1533,1584,1670,1691,Lv 9
76,2242,801061062,81062,Deakin,80106,South Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,3.5714,149.1030849,-35.31926639,50225.63411,471.3994575,175.1847385,2014.369478,348.4861669,2462.846502,885.7890639,3635.73416,3108.646001,1442.840689,911.2509714,1577.069191,733.5883893,4793.494079,1270.184702,10527.62856,4351.020073,7230.27051,886.8962637,1676.505329,0,0,2882,2903,2941,2967,2983,2997,2987,Lv 8
77,2243,801061063,81063,Forrest,80106,South Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.5901,149.1247583,-35.31719608,51299.92957,472.0368903,182.4184193,1859.592467,377.6254478,2612.195347,950.4644203,3720.195523,3256.210558,1572.683514,964.5494943,1484.550488,765.8540386,4866.996633,1289.486287,13336.44251,4047.965286,5366.952341,802.8483519,1613.116883,0,0,1652,1676,1713,1712,1776,1776,1766,Lv 8
78,2244,801061064,81064,Griffith (ACT),80106,South Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,2.7559,149.1371367,-35.32533419,48163.73811,481.3432914,177.5289904,1909.074898,374.4993409,2674.840645,967.6952153,3896.532854,3489.34448,1567.338876,911.375727,1471.080294,833.174781,4456.31396,1265.231097,10174.09585,4079.741999,5316.22059,790.6493837,1608.410463,0,0,4292,4467,4661,4851,5055,5235,5372,Lv 7
79,2245,801061066,81066,Lake Burley Griffin,80106,South Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,6.1594,149.1141678,-35.2948154,49426.02388,478.2129046,177.1092553,1815.763879,382.1255749,2482.232886,920.1303884,3692.421914,3301.286963,1536.338936,1021.292443,1477.281318,747.3140532,4523.579632,1301.097528,12007.18618,4107.092097,5337.455651,861.4502072,1556.428028,0,0,0,0,0,0,0,0,0,Lv 8
80,2255,801071073,81073,Calwell,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,3.8922,149.1070725,-35.44041867,32468.12718,413.3445738,159.2027191,1494.849566,320.7643226,2058.656128,731.0631459,2991.444608,2190.873042,1245.824951,597.253337,1045.358387,506.8151961,2665.444904,904.3833986,5550.714254,2878.151112,3845.901255,517.5362504,1106.306308,0,0,5890,5858,5826,5779,5740,5643,5555,Lv 5
81,2246,801061067,81067,Narrabundah,80106,South Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,4.0907,149.1492384,-35.33569792,49501.82649,473.5262361,178.6150192,1980.583086,392.3555316,2877.160803,1023.679405,4008.24299,3338.522913,1666.662826,941.0117637,1436.263449,784.1714759,4446.063826,1295.169857,10876.6884,3980.634373,5575.451259,773.0192316,1665.001529,0,0,5854,5918,6038,6116,6192,6191,6293,Lv 8
82,2247,801061068,81068,Parkes (ACT) - South,80106,South Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.8118,149.1286512,-35.30335957,61099.51358,490.39902,181.0610987,1905.103339,419.1570638,2736.99168,1018.210176,3947.30303,3732.715804,1675.467466,1593.6557,1601.088096,878.4714394,5421.710626,1501.812983,18877.97144,4499.815809,5608.232882,1229.229303,1835.711122,0,0,3,4,5,5,5,5,5,Lv 9
83,2248,801061069,81069,Red Hill (ACT),80106,South Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,4.8606,149.1206036,-35.33346046,46809.27535,461.0551679,176.6794121,1831.653641,362.1908596,2540.384883,921.2550097,3735.208034,3084.13142,1541.005078,871.7720986,1410.111265,718.3441973,4142.90186,1217.966377,10236.26374,4153.879769,5455.685016,753.9366584,1531.783017,0,0,3287,3258,3250,3216,3155,3152,3109,Lv 7
84,2249,801061070,81070,Yarralumla,80106,South Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,7.2105,149.0986395,-35.30403637,48814.22625,489.3444007,176.2257349,1830.68946,365.4555701,2451.793963,899.8037044,3666.184012,3377.377521,1491.760224,946.0642891,1464.654607,731.5578831,4502.982218,1279.473829,11270.16836,4084.779139,5684.119183,848.0892568,1560.098105,0,0,2991,2999,3026,3054,3080,3097,3099,Lv 7
85,2261,801071079,81079,Gowrie (ACT),80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.9317,149.109035,-35.41186911,33443.56073,414.9333654,159.951734,1517.369046,317.7749401,2100.716624,746.5107874,3047.978448,2260.767249,1255.482366,614.9398541,1066.744003,521.0004383,2735.560865,915.0482357,5751.914798,2980.962314,4078.391328,537.9392149,1159.660109,0,0,3086,3084,3091,3095,3095,3097,3115,Lv 5
86,2251,801061130,81130,Fyshwick,80106,South Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,9.7669,149.1708507,-35.32168263,55661.11799,491.9227542,185.6887695,2803.384399,505.5672486,4207.766163,1573.456867,5560.924229,3280.150682,2326.050723,1143.362785,1478.002908,837.2953595,4882.334945,1594.307929,10942.52799,3789.180176,5040.05721,760.4769907,2086.66162,0,0,50,54,59,59,59,59,59,Lv 8
87,2252,801061131,81131,Kingston (ACT),80106,South Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.4038,149.1465916,-35.31523336,60406.46369,495.1519159,183.3212622,2056.73738,419.0685443,3139.555786,1127.063611,4179.940245,3868.216107,1820.605526,1145.182957,1636.98163,960.632328,5842.306042,1508.725935,17113.28899,4371.786541,5619.278218,892.2371487,2017.066397,0,0,4034,4271,4569,5303,5684,5959,6031,Lv 9
88,2253,801071071,81071,Banks,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,2.2533,149.0996522,-35.47193546,28751.87911,402.7287773,157.4341375,1413.85618,277.96237,1835.571278,689.5320368,2686.381761,1977.135072,1128.015163,536.2647552,990.5872119,461.5883789,2377.750847,818.8343377,4424.967591,2527.987013,3454.950409,463.4305411,999.6730473,0,0,5066,5024,4994,4960,4922,4924,4846,Lv 5
89,2254,801071072,81072,Bonython,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,2.9045,149.0782249,-35.4332553,32220.2529,410.804297,158.8105475,1454.388916,336.953057,1947.328698,710.1978799,2994.682261,2171.849868,1237.142381,579.767454,1032.191113,512.0131335,2612.420564,876.6823413,5753.821873,2771.816751,3846.536571,515.5523498,1086.798877,0,0,3915,3891,3850,3816,3781,3736,3726,Lv 5
90,2256,801071074,81074,Chisholm,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,3.1046,149.1247572,-35.42203132,33360.02517,414.0285057,160.4385789,1536.808656,323.0897618,2135.820752,755.1451779,3065.691996,2271.737834,1279.260258,624.3213082,1061.676205,516.6899302,2751.056999,930.1436272,5839.77264,2895.571599,3848.442955,530.6804913,1145.086413,0,0,5236,5207,5199,5181,5160,5154,5122,Lv 5
91,2257,801071075,81075,Conder,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,4.5237,149.1042157,-35.45925562,29650.84962,403.9694492,157.7069532,1435.525633,282.3432111,1862.529059,693.4109146,2831.113725,2139.901174,1151.204513,537.988799,995.8713256,478.1966833,2408.341374,831.854966,4545.862758,2689.388203,3545.489123,468.69359,1045.667231,0,0,5220,5141,5081,5024,4974,4902,4929,Lv 5
92,2258,801071076,81076,Fadden,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,3.1064,149.117649,-35.40194451,32393.92967,411.8780454,159.8961727,1516.203965,307.801219,2076.655115,744.7237168,2910.457532,2165.610916,1240.789508,607.4312368,1047.509845,505.7742384,2695.970477,894.9661253,5522.621408,2803.80931,3882.940694,517.8068458,1131.655157,0,0,3037,2993,2967,2947,2928,2931,2946,Lv 5
93,2259,801071077,81077,Gilmore,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,2.0454,149.138185,-35.41522342,33243.14917,414.4501373,160.8383507,1548.998419,326.1800732,2148.544809,766.0715324,2970.5454,2226.295984,1295.810305,631.9362512,1062.194026,518.5937866,2761.13938,924.468583,5884.688688,2836.21426,3815.573057,527.6064724,1145.414577,0,0,2829,2798,2780,2766,2755,2730,2719,Lv 5
94,2260,801071078,81078,Gordon (ACT),80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,4.4416,149.0849802,-35.45675907,29670.75187,405.1206757,158.0632034,1431.747178,285.4580804,1904.718658,699.775203,2743.227857,2019.857756,1153.903876,542.4566649,1004.484854,477.6312977,2444.73551,846.1928043,4618.760252,2678.618387,3588.624878,476.5426879,1035.596912,0,0,7776,7690,7635,7605,7575,7519,7562,Lv 5
95,2262,801071080,81080,Greenway,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,5.307,149.0649333,-35.4158467,42858.64759,425.2517983,168.020852,1600.812332,590.0156464,2141.70123,801.3775938,4135.703411,2795.194644,1660.951926,716.7382518,1212.529191,661.1587731,3220.08147,1049.986392,10501.24452,3134.470471,4617.758445,664.6278474,1321.600313,0,0,1816,1865,1937,2052,2435,2673,2892,Lv 7
96,2277,801081094,81094,Holder,80108,Weston Creek,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.8719,149.0461115,-35.33447764,39198.94565,446.1652319,171.5529784,1635.776964,315.4008061,2193.781673,810.8176961,3410.807215,2662.351176,1323.047087,716.4639847,1272.303444,606.1648985,3342.430646,1078.122248,7221.272107,3572.976768,4973.012122,667.5871064,1337.663664,0,0,2737,2679,2643,2633,2623,2648,2647,Lv 6
97,2263,801071081,81081,Isabella Plains,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,2.495,149.093955,-35.4280152,31476.37215,408.6428444,158.4666965,1467.387815,305.1599657,1965.997793,718.1192659,2888.178298,2122.948217,1198.996689,574.4356212,1030.34054,493.6215461,2563.374583,876.7650822,5256.823923,2800.295161,3844.966658,504.1812294,1086.067259,0,0,4410,4411,4412,4400,4397,4408,4380,Lv 5
98,2264,801071082,81082,Kambah,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,11.3361,149.0580449,-35.38623897,38572.55651,439.7956679,169.6308409,1620.014398,348.9418929,2259.36228,804.3379522,3517.304739,2625.525313,1358.706711,691.1930464,1225.578235,594.9875547,3197.935925,1071.708812,7023.236557,3463.914604,4787.68789,634.6115507,1317.196643,0,0,15324,15133,15038,14959,14852,14886,14842,Lv 6
99,2265,801071083,81083,Macarthur,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.3014,149.1317343,-35.40523765,33123.70229,414.1049077,160.7059898,1541.588683,323.331039,2127.2758,761.2901555,2957.0049,2211.961109,1284.28468,627.1163326,1063.871317,517.930273,2757.865301,919.4025878,5852.850236,2821.873868,3841.301385,527.3569166,1138.601661,0,0,1475,1462,1453,1440,1424,1403,1385,Lv 5
100,2278,801081095,81095,Rivett,80108,Weston Creek,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.6106,149.0379043,-35.34709248,38336.49745,439.5811236,171.0513457,1632.943157,318.0628813,2191.103338,808.1757191,3394.857468,2592.808888,1328.994947,701.0435176,1248.788728,599.0236928,3249.510923,1052.660519,6940.153018,3466.23783,4842.882399,632.3066448,1309.676013,0,0,3215,3179,3212,3214,3227,3273,3290,Lv 6
101,2266,801071084,81084,Monash,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,3.4119,149.0906272,-35.41576692,33414.09888,415.7260203,158.7157527,1482.580393,332.2166552,2026.596384,727.7771156,3066.870251,2259.555284,1256.470773,599.5485322,1053.099817,517.7884737,2708.978449,912.8746054,5919.243834,2917.234966,4152.675274,539.5591902,1138.967646,0,0,5507,5471,5462,5417,5368,5300,5242,Lv 5
102,2267,801071085,81085,Mount Taylor,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,10.9052,149.0925858,-35.38123848,40259.96956,436.0204291,169.996292,1661.680238,349.0388609,2268.78572,824.6713645,3691.12115,2776.838611,1378.773221,713.5106916,1268.056005,624.6786871,3267.60879,1075.323048,7684.182994,3507.4402,5074.087383,660.3066471,1370.352534,0,0,3,3,3,3,3,3,3,Lv 6
103,2268,801071086,81086,Oxley (ACT),80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.0865,149.0786045,-35.40951749,33863.71268,416.4873121,159.1621786,1466.836225,335.6619004,1989.134229,720.8012369,3120.102195,2305.658009,1244.98665,602.9012639,1059.642104,525.4028186,2745.50557,914.1223991,6213.63371,2964.217344,4138.378913,553.6080595,1148.07473,0,0,1756,1734,1722,1699,1668,1668,1636,Lv 5
104,2269,801071087,81087,Richardson,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,2.2371,149.113772,-35.42787471,33146.81667,413.3484869,159.5293584,1504.641887,323.9597579,2060.670028,738.1398982,3038.892606,2232.936186,1257.759313,599.8791368,1055.130129,516.4067081,2701.40895,910.1284551,5817.580624,2878.050004,4010.251608,529.3329735,1144.479239,0,0,3120,3078,3057,3036,3012,3007,3006,Lv 5
105,2270,801071088,81088,Theodore,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,3.1353,149.119708,-35.44962452,31630.79837,410.8695608,159.3909392,1489.970003,312.6102956,2020.216074,729.5664738,2868.04627,2130.138557,1224.446077,595.0601821,1036.142885,498.4633825,2616.96387,887.3565677,5359.924159,2772.436296,3707.664864,506.2935091,1082.1604,0,0,3937,3870,3823,3804,3786,3775,3733,Lv 5
106,2271,801071089,81089,Tuggeranong,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,75.6837,149.112476,-35.50628916,26849.80097,395.4130223,155.9595945,1361.55358,259.0103988,1703.953112,662.3183691,2502.510831,1850.365488,1071.186845,506.4132567,958.243395,436.7250456,2225.821057,766.8637954,3941.796707,2352.194878,3243.805077,445.2781872,932.8907783,0,0,26,24,22,22,22,22,22,Lv 4
107,2279,801081096,81096,Stirling,80108,Weston Creek,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.3226,149.0492966,-35.3496909,40060.54663,442.3569642,171.5293375,1659.710477,324.6445718,2246.396271,821.7753399,3527.773598,2698.129148,1348.859138,720.8413058,1273.504986,618.9461893,3359.017519,1085.545192,7498.004195,3650.951316,5136.981579,653.461205,1357.954253,0,0,2183,2157,2158,2159,2158,2141,2147,Lv 6
108,2272,801071090,81090,Wanniassa,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,5.3975,149.0908594,-35.39782572,37643.80827,427.1716612,168.3154959,1615.742601,330.2558364,2172.665402,793.2406615,3531.903545,2792.273679,1319.754354,672.3643906,1199.889952,590.3915128,3025.999757,1012.635288,6394.635431,3595.295303,4622.738864,689.9765396,1303.460993,0,0,7763,7630,7563,7518,7474,7382,7358,Lv 6
109,2280,801081097,81097,Waramanga,80108,Weston Creek,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.7098,149.0621441,-35.35297165,39376.96746,440.1603629,171.3797167,1651.889624,321.6379637,2223.456428,820.3678089,3497.165171,2646.370908,1337.771876,715.0395862,1263.579018,608.9563016,3304.899813,1072.477895,7289.757253,3581.793546,4997.019808,642.3652547,1345.084403,0,0,2717,2682,2682,2676,2644,2665,2711,Lv 6
110,2273,801071132,81132,Tuggeranong - West,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,9.2083,149.0346169,-35.39671957,31184.54889,418.221099,166.8409465,1503.442719,285.9520349,1892.655981,741.8730665,2858.965815,2142.848444,1194.28544,595.2817675,1116.465071,505.2650957,2624.134629,883.5696757,4855.416243,2760.570406,3832.849924,515.6925024,1072.42066,0,0,12,15,15,15,15,15,15,Lv 5
111,2281,801081098,81098,Weston,80108,Weston Creek,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,3.8462,149.0588121,-35.33256214,42374.82524,449.228541,172.5922924,1691.491847,326.6155362,2299.141354,833.5950743,3693.028228,2990.391214,1365.058671,760.7081641,1328.105195,653.8425254,3598.676111,1147.917884,8066.4256,3845.221641,5469.976183,709.3861776,1460.504502,0,0,3560,3604,3628,3648,3661,3693,3693,Lv 7
112,2274,801081091,81091,Chapman,80108,Weston Creek,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.8558,149.0374234,-35.35620789,38169.66905,439.5821748,170.9605301,1627.210197,318.16751,2188.583397,805.1560506,3399.067572,2588.252706,1318.313236,696.9591754,1249.459044,601.1245407,3243.56539,1049.019872,6858.233569,3486.995583,4789.755921,629.9423846,1302.273871,0,0,2781,2753,2727,2717,2710,2742,2775,Lv 6
113,2275,801081092,81092,Duffy,80108,Weston Creek,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,2.7964,149.0318954,-35.33457503,36882.59154,438.6499356,170.8866229,1607.042719,306.8243925,2134.393269,796.1312753,3234.901748,2510.351643,1289.904509,692.0084417,1230.97601,579.2395412,3182.073854,1026.18332,6521.869015,3351.947089,4550.426026,616.618653,1254.413432,0,0,3316,3225,3208,3200,3171,3159,3162,Lv 6
114,2276,801081093,81093,Fisher,80108,Weston Creek,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.5822,149.0570415,-35.3612629,37533.18027,436.208588,170.6810674,1627.511454,315.1914833,2159.416868,803.4401898,3344.725935,2533.78154,1308.570481,688.9014323,1233.493927,586.9028886,3168.609826,1031.815763,6745.634766,3329.507563,4746.217294,614.1245147,1288.061044,0,0,3110,3059,3018,2999,2985,2969,2925,Lv 6
115,2284,801091100,81100,Curtin,80109,Woden Valley,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,4.8079,149.0776334,-35.32463675,43132.77319,447.0119224,172.5349024,1716.866023,334.0557974,2313.722169,848.3774991,3618.300825,2864.813983,1384.059118,798.1578719,1354.229967,679.9067164,3715.424191,1175.685284,8632.096183,3706.000334,5713.533959,711.1505227,1428.25425,0,0,5352,5330,5325,5327,5335,5320,5331,Lv 7
116,2285,801091101,81101,Farrer,80109,Woden Valley,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,2.0687,149.1049959,-35.37672776,37760.13586,434.9519678,169.5817168,1627.813235,321.6923869,2191.967169,808.2917417,3411.839992,2563.508382,1326.084637,683.1363571,1238.342469,591.708001,3126.89526,1025.806574,6824.77615,3262.939587,4849.183979,610.5739492,1293.347616,0,0,3386,3333,3279,3314,3340,3349,3360,Lv 6
117,2286,801091102,81102,Garran,80109,Woden Valley,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,2.6965,149.1084592,-35.34138957,47897.8333,444.2195933,172.4151118,1738.18143,334.1214109,2353.368447,859.9492623,3705.453815,2872.10583,1393.249312,779.7350357,1350.823709,672.0064396,3645.690861,1225.210298,9034.878493,3715.043914,9816.729599,687.903254,1475.484721,0,0,3454,3500,3546,3594,3641,3613,3663,Lv 7
118,2288,801091104,81104,Isaacs,80109,Woden Valley,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,3.0881,149.1155543,-35.36862427,39201.09041,434.9334556,170.5820037,1660.974486,323.0582132,2221.122776,824.0279015,3490.701851,2633.311542,1346.236138,712.5599664,1272.788275,612.239088,3278.567912,1060.727954,7322.486344,3333.487581,5094.116651,630.4192182,1330.580098,0,0,2414,2398,2393,2396,2403,2380,2341,Lv 6
119,2289,801091105,81105,Lyons (ACT),80109,Woden Valley,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,2.2619,149.0739624,-35.34060487,43779.74138,447.2467989,172.423938,1721.521199,337.5439586,2343.10084,854.7792888,3760.564335,2942.565804,1393.820404,789.1926253,1358.106408,680.9519956,3682.966634,1173.853779,8926.22634,3724.741977,5763.253371,710.6027578,1465.861384,0,0,3033,3071,3125,3156,3189,3187,3141,Lv 7
120,2290,801091106,81106,Mawson,80109,Woden Valley,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,2.1128,149.0986258,-35.36340099,42022.50931,438.382524,171.118823,1703.709264,341.2922179,2328.882122,844.6834707,3854.216776,2875.734593,1389.144317,739.5262683,1328.667011,654.7494314,3433.788202,1122.056943,8186.052639,3578.649884,5403.069738,666.3929737,1437.974495,0,0,3230,3263,3309,3322,3340,3332,3384,Lv 7
121,2291,801091107,81107,O'Malley,80109,Woden Valley,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,2.6068,149.1128012,-35.35253402,41720.5181,439.529833,171.7514486,1720.44039,331.7064598,2330.59132,855.5035244,3666.607035,2753.287044,1393.913528,743.4201519,1309.654185,646.4265404,3454.805909,1106.233508,8328.014178,3447.69223,5470.018224,647.8293158,1394.09468,0,0,987,1009,1040,1052,1058,1060,1074,Lv 7
122,2292,801091108,81108,Pearce,80109,Woden Valley,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.7032,149.0833796,-35.36222166,41782.44861,440.886728,171.1620025,1681.29629,330.1790299,2275.185743,836.6891056,3729.542173,2812.804463,1361.265205,740.4047026,1308.6437,644.3741032,3403.50042,1106.512867,8272.931951,3715.5587,5391.371328,661.1722827,1399.310144,0,0,2620,2614,2610,2624,2629,2619,2702,Lv 7
123,2293,801091109,81109,Phillip,80109,Woden Valley,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,2.5749,149.0908992,-35.34703406,52804.99161,446.2948437,172.367443,1799.399554,347.7629496,2513.731551,912.3925472,5056.704698,3518.302618,1463.455099,848.2742399,1510.320855,777.9574677,3976.526466,1276.997148,13171.11263,3865.010318,6900.180497,758.5011678,1741.611896,0,0,2546,2766,3059,3382,3693,3944,4274,Lv 8
124,2295,801101134,81134,Arboretum,80110,Molonglo,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,6.0368,149.0675587,-35.29586728,42885.85958,467.6964521,175.3616058,1682.315878,347.6460849,2283.585682,852.0313067,3581.020402,2939.731111,1417.424378,815.9962648,1377.940023,665.3065088,3875.581483,1163.729317,8489.874156,4094.025202,4981.578602,755.1003547,1391.085924,0,0,5,7,8,8,8,8,8,Lv 7
