id,J_Job_POW,J_Pop_PUR,J_Val_Job,J_Val_Pop,J_BiVar,Long,Lat
2721,"21","56",A,"1",A1,149.080714,-35.439911
2720,"13","86",A,"1",A1,149.080598,-35.435406
2723,"16","307",A,"2",A2,149.080946,-35.448922
2722,"13","191",A,"2",A2,149.080830,-35.444417
2725,"23","579",A,"4",A4,149.081178,-35.457933
2724,"23","208",A,"2",A2,149.081062,-35.453428
2727,"17","281",A,"2",A2,149.081410,-35.466944
2726,"25","539",A,"3",A3,149.081294,-35.462438
2729,"0","0",A,"1",A1,149.081642,-35.475954
2728,"16","186",A,"2",A2,149.081526,-35.471449
2731,"1","0",A,"1",A1,149.081875,-35.484965
2730,"1","0",A,"1",A1,149.081758,-35.480460
2733,"1","0",A,"1",A1,149.082107,-35.493976
2732,"0","0",A,"1",A1,149.081991,-35.489471
2735,"0","0",A,"1",A1,149.082340,-35.502987
2734,"0","0",A,"1",A1,149.082223,-35.498481
2625,"0","0",A,"1",A1,149.076366,-35.485060
2624,"0","0",A,"1",A1,149.076250,-35.480555
2627,"0","0",A,"1",A1,149.076598,-35.494071
2626,"0","0",A,"1",A1,149.076482,-35.489566
2629,"1","0",A,"1",A1,149.076830,-35.503082
2628,"0","0",A,"1",A1,149.076714,-35.498576
2631,"1","0",A,"1",A1,149.077062,-35.512092
2630,"0","0",A,"1",A1,149.076946,-35.507587
2633,"0","0",A,"1",A1,149.077294,-35.521103
2632,"0","0",A,"1",A1,149.077178,-35.516598
2635,"0","0",A,"1",A1,149.077527,-35.530114
2634,"0","0",A,"1",A1,149.077411,-35.525609
2673,"26","354",A,"3",A3,149.075176,-35.223647
2672,"24","520",A,"3",A3,149.075061,-35.219142
2675,"161","290",A,"2",A2,149.075406,-35.232658
2674,"16","0",A,"1",A1,149.075291,-35.228153
2677,"336","370",B,"3",B3,149.075635,-35.241670
2676,"254","51",B,"1",B1,149.075521,-35.237164
2679,"321","252",B,"2",B2,149.075865,-35.250681
2678,"534","397",B,"3",B3,149.075750,-35.246175
2681,"31","504",A,"3",A3,149.076095,-35.259692
2680,"48","352",A,"3",A3,149.075980,-35.255186
2683,"1","0",A,"1",A1,149.076325,-35.268703
2682,"19","202",A,"2",A2,149.076210,-35.264197
2685,"4","1",A,"1",A1,149.076555,-35.277714
2684,"0","0",A,"1",A1,149.076440,-35.273209
2687,"4","0",A,"1",A1,149.076785,-35.286725
2686,"4","0",A,"1",A1,149.076670,-35.282220
2657,"0","0",A,"1",A1,149.073343,-35.151557
2659,"0","0",A,"1",A1,149.073572,-35.160569
2658,"0","0",A,"1",A1,149.073458,-35.156063
2661,"12","25",A,"1",A1,149.073801,-35.169580
2660,"1","14",A,"1",A1,149.073687,-35.165074
2663,"4","8",A,"1",A1,149.074030,-35.178591
2662,"1","1",A,"1",A1,149.073915,-35.174086
2665,"0","3",A,"1",A1,149.074259,-35.187602
2664,"2","1",A,"1",A1,149.074144,-35.183097
2667,"2","7",A,"1",A1,149.074488,-35.196614
2666,"0","0",A,"1",A1,149.074374,-35.192108
2669,"30","463",A,"3",A3,149.074717,-35.205625
2668,"10","306",A,"2",A2,149.074603,-35.201119
2671,"38","568",A,"4",A4,149.074947,-35.214636
2670,"35","557",A,"3",A3,149.074832,-35.210131
2577,"2","5",A,"1",A1,149.070831,-35.268797
2576,"23","279",A,"2",A2,149.070716,-35.264292
2579,"2","0",A,"1",A1,149.071061,-35.277808
2578,"3","0",A,"1",A1,149.070946,-35.273303
2581,"3","0",A,"1",A1,149.071290,-35.286819
2580,"4","1",A,"1",A1,149.071175,-35.282314
2583,"4","0",A,"1",A1,149.071520,-35.295831
2582,"8","2",A,"1",A1,149.071405,-35.291325
2585,"11","8",A,"1",A1,149.071750,-35.304842
2584,"5","3",A,"1",A1,149.071635,-35.300336
2587,"16","0",A,"1",A1,149.071979,-35.313853
2586,"25","0",A,"1",A1,149.071864,-35.309347
2589,"33","221",A,"2",A2,149.072209,-35.322864
2588,"35","130",A,"2",A2,149.072094,-35.318358
2591,"27","213",A,"2",A2,149.072439,-35.331875
2590,"50","186",A,"2",A2,149.072324,-35.327369
2561,"21","354",A,"3",A3,149.068999,-35.196708
2560,"1","47",A,"1",A1,149.068885,-35.192202
2563,"30","547",A,"3",A3,149.069228,-35.205719
2562,"29","428",A,"3",A3,149.069113,-35.201213
2565,"28","427",A,"3",A3,149.069457,-35.214730
2564,"31","544",A,"3",A3,149.069342,-35.210225
2567,"28","105",A,"1",A1,149.069685,-35.223741
2566,"26","433",A,"3",A3,149.069571,-35.219236
2569,"14","0",A,"1",A1,149.069914,-35.232753
2568,"14","0",A,"1",A1,149.069800,-35.228247
2571,"1270","1856",C,"5",C5,149.070143,-35.241764
2570,"959","1221",C,"5",C5,149.070029,-35.237258
2573,"424","268",B,"2",B2,149.070373,-35.250775
2572,"1085","849",C,"4",C4,149.070258,-35.246269
2575,"27","442",A,"3",A3,149.070602,-35.259786
2574,"178","408",A,"3",A3,149.070487,-35.255280
2609,"11","220",A,"2",A2,149.074515,-35.412973
2608,"7","363",A,"3",A3,149.074399,-35.408468
2611,"614","65",B,"1",B1,149.074746,-35.421984
2610,"105","174",A,"2",A2,149.074630,-35.417479
2613,"11","614",A,"4",A4,149.074977,-35.430995
2612,"129","574",A,"4",A4,149.074861,-35.426490
2615,"12","0",A,"1",A1,149.075208,-35.440006
2614,"13","38",A,"1",A1,149.075093,-35.435501
2617,"0","0",A,"1",A1,149.075440,-35.449017
2616,"4","0",A,"1",A1,149.075324,-35.444512
2619,"19","247",A,"2",A2,149.075671,-35.458028
2618,"0","8",A,"1",A1,149.075555,-35.453522
2621,"0","0",A,"1",A1,149.075903,-35.467039
2620,"15","185",A,"2",A2,149.075787,-35.462533
2623,"0","0",A,"1",A1,149.076134,-35.476049
2622,"1","1",A,"1",A1,149.076019,-35.471544
2593,"30","279",A,"2",A2,149.072670,-35.340886
2592,"39","324",A,"2",A2,149.072555,-35.336380
2595,"29","344",A,"2",A2,149.072900,-35.349897
2594,"27","375",A,"3",A3,149.072785,-35.345391
2597,"37","181",A,"2",A2,149.073130,-35.358908
2596,"33","237",A,"2",A2,149.073015,-35.354402
2599,"2","0",A,"1",A1,149.073361,-35.367919
2598,"14","71",A,"1",A1,149.073245,-35.363413
2601,"5","36",A,"1",A1,149.073591,-35.376930
2600,"0","0",A,"1",A1,149.073476,-35.372424
2603,"20","476",A,"3",A3,149.073822,-35.385941
2602,"24","407",A,"3",A3,149.073707,-35.381435
2605,"28","344",A,"2",A2,149.074053,-35.394952
2604,"30","504",A,"3",A3,149.073937,-35.390446
2607,"15","362",A,"3",A3,149.074284,-35.403963
2606,"27","327",A,"2",A2,149.074168,-35.399457
2513,"0","7",A,"1",A1,149.070165,-35.458122
2512,"0","0",A,"1",A1,149.070049,-35.453617
2515,"1","0",A,"1",A1,149.070395,-35.467133
2514,"0","1",A,"1",A1,149.070280,-35.462628
2517,"0","0",A,"1",A1,149.070627,-35.476144
2516,"0","0",A,"1",A1,149.070511,-35.471639
2519,"0","0",A,"1",A1,149.070858,-35.485155
2518,"0","0",A,"1",A1,149.070742,-35.480649
2521,"0","1",A,"1",A1,149.071089,-35.494166
2520,"0","0",A,"1",A1,149.070973,-35.489660
2523,"1","0",A,"1",A1,149.071320,-35.503176
2522,"0","0",A,"1",A1,149.071205,-35.498671
2525,"1","5",A,"1",A1,149.071552,-35.512187
2524,"1","1",A,"1",A1,149.071436,-35.507682
2497,"22","378",A,"3",A3,149.068320,-35.386035
2496,"24","412",A,"3",A3,149.068205,-35.381530
2499,"103","318",A,"2",A2,149.068550,-35.395046
2498,"37","324",A,"2",A2,149.068435,-35.390541
2501,"13","130",A,"2",A2,149.068781,-35.404057
2500,"27","253",A,"2",A2,149.068666,-35.399551
2503,"961","121",C,"1",C1,149.069011,-35.413068
2502,"17","99",A,"1",A1,149.068896,-35.408562
2505,"1228","53",C,"1",C1,149.069242,-35.422079
2504,"1914","108",C,"1",C1,149.069126,-35.417573
2507,"16","274",A,"2",A2,149.069472,-35.431090
2506,"94","253",A,"2",A2,149.069357,-35.426584
2509,"0","0",A,"1",A1,149.069703,-35.440101
2508,"1","1",A,"1",A1,149.069587,-35.435595
2553,"0","0",A,"1",A1,149.068086,-35.160663
2552,"0","0",A,"1",A1,149.067972,-35.156157
2555,"19","48",A,"1",A1,149.068314,-35.169674
2554,"7","25",A,"1",A1,149.068200,-35.165168
2557,"4","14",A,"1",A1,149.068542,-35.178685
2556,"11","34",A,"1",A1,149.068428,-35.174179
2559,"0","0",A,"1",A1,149.068771,-35.187696
2558,"0","0",A,"1",A1,149.068656,-35.183191
2449,"12","41",A,"1",A1,149.062827,-35.169767
2448,"13","32",A,"1",A1,149.062713,-35.165262
2451,"0","0",A,"1",A1,149.063054,-35.178779
2450,"10","24",A,"1",A1,149.062941,-35.174273
