fid,ogc_fid,sa2_main16,sa2_5dig16,sa2_name16,sa3_code16,sa3_name16,sa4_code16,sa4_name16,gcc_code16,gcc_name16,ste_code16,ste_name16,areasqkm16,Long,Lat,EJD_Total,EJD_AgriFor,EJD_Mining,EJD_Manufacturing,EJD_Util,EJD_Constr,EJD_Wholesale,EJD_Retail,EJD_AccoFood,EJD_Logistic,EJD_IT,EJD_Fin,EJD_RealEst,EJD_ProfServ,EJD_Admin,EJD_GovDef,EJD_Edu,EJD_Health,EJD_Arts,EJD_Other,EMP_Total_2016,EMP_Total_2021,ERP_2014,ERP_2015,ERP_2016,ERP_2017,ERP_2018,ERP_2019,ERP_2020,EJD_Total_Level
944,1644,403041071,41071,Aberfoyle Park,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,13.8426,138.6135136,-35.07783757,31536.10169,518.9139134,219.3155169,2143.703095,373.307688,2007.161788,872.378773,3517.412439,2280.746179,1200.125536,494.6266387,1123.236703,492.3300384,2171.421123,1002.77161,2206.01124,3106.940223,4957.283472,504.6027313,1243.655405,0,0,12035,11960,11863,11835,11784,11723,11687,Lv 5
945,1670,404011097,41097,Woodville - Cheltenham,40401,Charles Sturt,404,Adelaide - West,4GADE,Greater Adelaide,4,South Australia,8.8122,138.5385714,-34.86881377,63762.05386,645.0150156,375.1350517,5847.058045,817.0269167,4163.337469,2239.632045,6967.262933,4065.578762,3127.66418,1013.524316,2101.210799,938.743977,4058.652984,2024.199088,4855.186163,5074.57142,9613.7363,1000.072166,2540.618098,0,0,17168,17633,17929,18160,18446,18627,18873,Lv 9
946,1645,403041072,41072,Aldinga,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,35.3303,138.4683456,-35.28929125,23315.62375,482.7576753,177.6302783,1668.98088,268.1185979,1579.449289,662.014487,2565.620703,1743.61333,959.6301873,368.9651287,779.0407525,366.5127011,1556.694392,762.3121082,1574.369385,2183.441009,3464.444362,366.2486338,902.6361062,0,0,15243,15455,15627,15807,16017,16144,16279,Lv 4
947,1646,403041073,41073,Christie Downs,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,8.5727,138.4974304,-35.14482678,32743.19952,478.0315406,198.1327036,2171.516399,349.585579,1887.640527,837.7418812,4286.120164,2309.724523,1162.161299,482.4414247,1015.532703,472.5370091,1888.001278,1003.081727,2753.687265,3104.385489,5506.104866,540.0176801,1203.248523,0,0,9233,9382,9499,9556,9598,9670,9758,Lv 5
948,1649,403041076,41076,Coromandel Valley,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,4.4154,138.6234107,-35.04514938,37169.81604,574.0364668,259.4004459,2447.998913,459.041759,2311.093879,1027.40024,3949.250032,2639.394896,1369.219497,608.2326123,1390.908184,588.5828215,2675.117675,1180.230596,2731.348515,3628.85184,6023.506848,595.4003913,1449.030506,0,0,4449,4447,4435,4434,4455,4468,4490,Lv 6
949,1647,403041074,41074,Christies Beach,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,7.2164,138.4772378,-35.13636968,34021.03839,493.0082643,213.9646275,2600.001478,402.3692863,2135.961463,912.9245927,4010.237471,2456.223164,1247.564091,491.1414798,1112.925034,521.9107998,2155.324505,1092.480505,2377.496872,3188.838948,5584.162086,514.4124494,1319.255534,0,0,10274,10348,10382,10383,10428,10583,10755,Lv 6
950,1648,403041075,41075,Clarendon,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,123.3732,138.6549237,-35.12395088,26574.6507,559.5586753,195.8155807,1920.49133,331.1908574,1732.018099,767.64634,2862.417557,1878.549252,1084.543765,422.362183,956.8022244,418.1973775,1843.797846,844.7922734,1880.355537,2448.781998,3986.529538,436.3493182,1033.172835,0,0,2725,2731,2739,2750,2767,2764,2754,Lv 4
951,1652,403041079,41079,Hackham West - Huntfield Heights,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,4.374,138.514609,-35.14899352,29821.27891,486.2467514,200.5128085,2128.742788,350.6999769,1870.230073,825.6143588,3447.926849,2080.085278,1155.442962,457.2870886,1003.245147,447.4158621,1914.734183,940.441819,2193.477902,2811.953228,4830.215652,469.008604,1146.897453,0,0,7679,7664,7651,7666,7656,7676,7674,Lv 5
952,1650,403041077,41077,Flagstaff Hill,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,9.7527,138.581812,-35.04772106,36734.43008,533.0171191,270.8008551,2513.914786,467.25381,2428.209319,1021.598541,4007.837989,2691.86997,1432.075698,578.0955089,1328.446852,583.5585558,2473.891705,1160.387626,2554.669057,3462.478511,5945.365276,596.981379,1424.135598,0,0,10814,10786,10771,10767,10787,10822,10884,Lv 6
953,1651,403041078,41078,Hackham - Onkaparinga Hills,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,23.6435,138.5538128,-35.14653673,23478.13421,460.0911817,173.5787127,1737.823199,280.2913269,1595.072469,679.7137032,2590.319967,1688.459534,945.3965682,365.8158806,807.4299181,357.5331623,1581.882589,752.2156264,1621.803127,2130.830924,3535.6726,365.1789952,932.7533548,0,0,6509,6444,6352,6318,6280,6229,6322,Lv 4
954,1653,403041080,41080,Happy Valley,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,10.17,138.5811182,-35.08686089,34302.58492,519.8913399,237.5939534,2407.710312,438.6988324,2238.319545,955.1356487,3850.838943,2442.212727,1342.449255,524.5947954,1205.229548,535.9167703,2301.2297,1090.068839,2339.900772,3271.28961,5476.038133,559.6831672,1353.705513,0,0,13986,13906,13830,13840,13863,13893,13923,Lv 6
955,1654,403041081,41081,Happy Valley Reservoir,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,6.5089,138.5737036,-35.06767391,33541.02253,521.2865527,231.9702646,2357.053933,465.2117521,2162.155968,948.4760865,3661.3122,2368.148102,1333.390104,526.7263727,1217.367929,524.7934757,2274.050308,1061.891349,2366.184863,3153.275789,5339.580187,543.7727735,1304.382293,0,0,0,0,0,0,0,0,0,Lv 5
956,1659,403041086,41086,Reynella,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,7.7053,138.5323701,-35.0952219,35999.52413,520.0296418,233.6441913,2744.764934,443.9209703,2301.82041,1028.962795,4110.865344,2517.611574,1400.100562,541.6780549,1247.827577,542.1853941,2336.437483,1137.35783,2427.116686,3484.821885,5694.176016,561.2184598,1459.562081,0,0,10156,10192,10231,10245,10265,10318,10356,Lv 6
